name,artist,spotify_id,preview,img,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,acousticness_artist,danceability_artist,energy_artist,instrumentalness_artist,liveness_artist,speechiness_artist,valence_artist,artist_id,genres,genres_str,main_genre,file_path,genre_array2
Plastic Dreams - Radio Edit,Jaydee,7t020iFDoAjNgc4mjUMBAS,,,0.731,0.575,,0.0334,,,,0.295,,,,,,,,2xVsrAmTyLeCvOvPqTo767,['90s_house'],['90s_house'],dance,../mp3songs/90s_House_Classics/Plastic Dreams - Radio Edit.mp3,"[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Welcome Back,Mase,2XQY54Im8VrO4sd2tAmiv4,https://p.scdn.co/mp3-preview/7576821270aba6f1b32c93e24d7d7b56a0beea28?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273502c8b939032d419e06550e9,0.764,0.742,-2.33,0.18,0.0111,8.46e-05,0.321,0.504,0.5433333333333333,0.6203333333333333,0.5113333333333333,0.7316666666666668,0.3693333333333333,0.0359333333333333,0.7973333333333334,1wiBLzTI7z9RUwEpNPdFT6,"['contemporary r&b', 'gangster rap', 'hip hop', 'r&b']","['contemporary r&b', 'gangster rap', 'hip hop', 'r&b']",rnb,../mp3songs/48_genres_11_main_genres/Welcome Back.mp3,"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
After You,Maltorian,1joE0VMxQgzefYW5gilve9,,,0.562,0.994,,0.0605,,,,0.463,,,,,,,,2eCUlOmEGLwJwpyQG17bA5,['tekkno'],['tekkno'],techno,../mp3songs/tekkno/After You.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
What's Luv? (feat. Ashanti),Fat Joe,2eSJflipjhSKLExuSwuFrO,https://p.scdn.co/mp3-preview/2d97ffee9207272227c0e469220ca03eb5f958c1?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273255e85615947b914ebb50889,0.8290000000000001,0.688,-7.652,0.0978,0.0142,2.05e-06,0.0461,0.8690000000000001,0.099060487804878,0.6594146341463414,0.7556829268292684,0.0258260353658536,0.1875609756097561,0.2827024390243903,0.5947560975609756,3ScY9CQxNLQei8Umvpx5g6,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'trap']","['gangster rap', 'hip hop', 'pop rap', 'rap', 'trap']",rap,../mp3songs/48_genres_11_main_genres/What's Luv (feat. Ashanti).mp3,"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]"
Regular John,Queens of the Stone Age,0fZLTsasJCJ2EaaczK2Nob,https://p.scdn.co/mp3-preview/ed861b95dc5d8cbc58b99e7e95325af5fc87c0cb?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2732021e21bc55e928b744a0113,0.342,0.938,-6.367999999999999,0.0325,0.0194,0.127,0.274,0.758,0.1594988392857141,0.4244642857142853,0.8237392857142858,0.1775697682142858,0.3053642857142857,0.0777232142857143,0.4555500000000004,4pejUc4iciQfgdX6OKulQn,"['alternative metal', 'alternative rock', 'modern rock', 'rock']","['alternative metal', 'alternative rock', 'modern rock', 'rock']",metal,../mp3songs/48_genres_11_main_genres/Regular John.mp3,"[0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
El Mañana,Gorillaz,0dcMqjeDpwqB2xhzMsld0p,https://p.scdn.co/mp3-preview/f38100e36c41cc6c933c7452da5d06ade5b1aaa4?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27319d85a472f328a6ed9b704cf,0.644,0.728,-8.396,0.0289999999999999,0.000988,0.0279,0.473,0.607,0.1479362693693693,0.6627567567567568,0.6838558558558557,0.2411524188288288,0.2123945945945945,0.0942603603603603,0.617535135135135,3AA28KZvwAUcZuOKwyblJQ,"['modern rock', 'rock']","['modern rock', 'rock']",rock,../mp3songs/48_genres_11_main_genres/El Mañana.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Desesperado,Luis Enrique,3NYWeHXkfrcYa4iXegFUR5,https://p.scdn.co/mp3-preview/e18665def14fd655be51dff1df706c1da2263be5?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2734f5f3f4a4b8a34e839982cf1,0.473,0.7290000000000001,-8.699,0.0448,0.359,3.47e-06,0.0549,0.944,0.48025,0.5934999999999999,0.67275,1.720875e-05,0.1644374999999999,0.0438499999999999,0.8796249999999999,2mUI4K6csTQd3jieswcmiI,"['latin pop', 'salsa', 'tropical']","['latin pop', 'salsa', 'tropical']",latino,../mp3songs/48_genres_11_main_genres/Desesperado.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]"
All Mixed Up,311,18ZOH3KKu5Elt5ysocFyX4,https://p.scdn.co/mp3-preview/3da3b31d9ab71660ea7bd2750baae6547876304f?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27344583d23b665c7de0968ef3b,0.76,0.7020000000000001,-9.404,0.0716,0.0104,0.0,0.38,0.659,0.0224135311475409,0.6188688524590163,0.8200655737704922,0.0121223834426229,0.1660245901639344,0.0658245901639344,0.6162065573770488,41Q0HrwWBtuUkJc7C1Rp6K,"['alternative metal', 'alternative rock', 'nu metal', 'reggae fusion']","['alternative metal', 'alternative rock', 'nu metal', 'reggae fusion']",metal,../mp3songs/48_genres_11_main_genres/All Mixed Up.mp3,"[0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Quiéreme,Alejandro Fernández,6j0rlBbNv9TNfoVhiOC7Fl,https://p.scdn.co/mp3-preview/f4dc532a0780795b7d73f924fb5efe6edc056467?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2732cf7cbc02f77d208638c896f,0.67,0.5760000000000001,-7.638,0.0248,0.5479999999999999,1.68e-06,0.0731,0.509,0.6030422535211268,0.5509718309859158,0.4283380281690142,0.0001286836619718,0.1956704225352113,0.0412140845070422,0.5027042253521126,6sq1yF0OZEWA4xoXVKW1L9,"['latin pop', 'mexican pop', 'musica mexicana']","['latin pop', 'mexican pop', 'musica mexicana']",latino,../mp3songs/48_genres_11_main_genres/Quiéreme.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]"
La Suerte del Señor,El Fantasma,1ZS8YrNLZGJBuLl40jQ4Mn,https://p.scdn.co/mp3-preview/83557bfb17bdf37ec4c72c56faefd98bb3a9dba7?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27344b5efa83c7861d0df9d8ae6,0.804,0.537,-3.363,0.0446,0.598,1.77e-06,0.0797,0.919,0.4839411764705882,0.7669999999999998,0.4800588235294117,0.0002607523529411,0.1584235294117647,0.0771647058823529,0.8364705882352942,0my6Pg4I28dVcZLSpAkqhv,['musica mexicana'],['musica mexicana'],latino,../mp3songs/48_genres_11_main_genres/La Suerte del Señor.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Raging (feat. Kodaline),Kygo,6DsFZITJMPnh8z5XewfVmL,https://p.scdn.co/mp3-preview/5990c6b9266413c300d7b36d17248d891504e1ab?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2736b8271022e710c8b79989e58,0.55,0.6890000000000001,-7.76,0.094,0.0498,0.0,0.207,0.408,0.2808338461538461,0.6296307692307691,0.6165692307692308,0.046083219076923,0.1373030769230769,0.0624984615384615,0.3859676923076923,23fqKkggKUBHNkbKtXEls4,"['edm', 'pop']","['edm', 'pop']",dance,../mp3songs/48_genres_11_main_genres/Raging (feat. Kodaline).mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0]"
Planetary (GO!),My Chemical Romance,3iitOoZUtWEgwZOEYFITFo,https://p.scdn.co/mp3-preview/e2d4489a408d768f20320cf6fabf0d90752baa7e?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2736fbf4bb780a9cbc34b3f35da,0.608,0.954,-3.507,0.0499,0.0006,0.2689999999999999,0.358,0.723,0.07878878125,0.394828125,0.8554578125,0.03885604109375,0.22030625,0.0835421874999999,0.3612796874999998,7FBcuc1gsnv6Y1nwFtNRCb,"['modern rock', 'rock']","['modern rock', 'rock']",rock,../mp3songs/48_genres_11_main_genres/Planetary (GO!).mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Entrega Total,Luis Miguel,5stIIDoqTCHP69BKGdbSEg,https://p.scdn.co/mp3-preview/3eea78b246eb6227270dfa20937769f23f59331c?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273f1443401545e24efd564c2e9,0.351,0.496,-6.283,0.0288,0.644,0.0,0.259,0.787,0.3593907407407407,0.5012037037037034,0.621231481481481,0.0005677875,0.1974055555555552,0.0388148148148148,0.479717592592592,2nszmSgqreHSdJA3zWPyrW,['latin pop'],['latin pop'],latino,../mp3songs/48_genres_11_main_genres/Entrega Total.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]"
Minions,"Arnone, Mollie Collins",2umTrcMcN528o2ye7X57yl,,,0.661,0.886,,0.0509,,,,0.48,,,,,,,,"3tqP8M8g7a6J3YSllyuqxE, 5MGgLwsKBivm7H5lJn5xRu",['jump_up_dnb'],['jump_up_dnb'],dnb,../mp3songs/Jump-Up_Drum_and_Bass/Minions.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Aerodynamic - Daft Punk Remix,Daft Punk,37YWwmlRl1GonSwjRuOiEq,https://p.scdn.co/mp3-preview/ccd5ac55c9b1a4b2c532f6e34ee849ad6737f04c?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273662ca2ebec199607ebf37ce0,0.568,0.928,-6.0710000000000015,0.0733,0.413,0.5720000000000001,0.111,0.181,0.2300765444585985,0.6232649681528666,0.626898089171975,0.5438864353503181,0.194703821656051,0.0955343949044585,0.4040980891719747,4tZwfgrHOc3mvqYlEYSvVi,['rock'],['rock'],rock,../mp3songs/48_genres_11_main_genres/Aerodynamic - Daft Punk Remix.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Tempest,Deftones,1parffUcsk8pfGbyMtGnmW,https://p.scdn.co/mp3-preview/b624a91b10f83739ffba45ba2ff03fdc60fc5c76?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27373652b7a0dc388dd1d044b69,0.343,0.7979999999999999,-5.9620000000000015,0.0545,0.00148,0.000344,0.11,0.0549,0.0124664775806451,0.3505645161290325,0.8300648419354837,0.2662377532258064,0.2187145161290322,0.0845129032258063,0.2916096774193549,6Ghvu1VvMGScGpOUJBAHNH,"['alternative metal', 'nu metal', 'rock']","['alternative metal', 'nu metal', 'rock']",metal,../mp3songs/48_genres_11_main_genres/Tempest.mp3,"[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
These Girls,Sticky Fingers,4iURgDfsolmCJtknzWuyxj,https://p.scdn.co/mp3-preview/f1a93eb215ca95d7ad133ebbf9cae37e845f60c5?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273f236b84811d6267335f85490,0.358,0.585,-8.762,0.0776,0.327,2e-06,0.0864,0.407,0.2344633333333333,0.5976666666666666,0.628,0.0119386666666666,0.0868,0.0900833333333333,0.5086666666666667,3ZGr7nQBXDU2WhyXgRVbt0,['reggae fusion'],['reggae fusion'],reggae,../mp3songs/48_genres_11_main_genres/These Girls.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Tequila Sunrise (feat. Barron Ricks),Cypress Hill,2gABnPYOMsyxThmsOQ4uWK,https://p.scdn.co/mp3-preview/86ead2ea1afcf08113e98cd47704ac783380ac89?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273202ebc4131a20886503c34ae,0.547,0.63,-8.772,0.493,0.0123,0.00233,0.14,0.555,0.0528736082474226,0.7646185567010307,0.5667835051546395,0.2406261523711339,0.2340237113402061,0.2857917525773193,0.5490618556701033,4P0dddbxPil35MNN9G2MEX,"['gangster rap', 'hip hop']","['gangster rap', 'hip hop']",rap,../mp3songs/48_genres_11_main_genres/Tequila Sunrise (feat. Barron Ricks).mp3,"[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Gordita (feat. Residente Calle 13),Shakira,6fufW0yhOYcNHvAaUwgpS1,https://p.scdn.co/mp3-preview/d8f373cb7c0df7232e47ddaa01f0f8755739d703?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2734214ddc9e33e76de6a8ee888,0.743,0.813,-7.112,0.233,0.2019999999999999,0.0,0.479,0.8190000000000001,0.2281664084507042,0.7243943661971829,0.6892056338028167,0.0079681580985915,0.144857042253521,0.0518661971830985,0.6257676056338028,0EmeFodog0BfCgMzAIvKQp,"['dance pop', 'latin pop', 'pop']","['dance pop', 'latin pop', 'pop']",pop,../mp3songs/48_genres_11_main_genres/Gordita (feat. Residente Calle 13).mp3,"[0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1]"
Too Long,Daft Punk,3zMvotMEQK3xvH01vA9wAP,https://p.scdn.co/mp3-preview/67c477800a27566cb8dc210b92b431f86ab2bf05?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2738b56fd8fb9f486c7ebd2303a,0.691,0.5820000000000001,-10.165,0.301,0.00212,0.0,0.177,0.512,0.2300765444585985,0.6232649681528666,0.626898089171975,0.5438864353503181,0.194703821656051,0.0955343949044585,0.4040980891719747,4tZwfgrHOc3mvqYlEYSvVi,['rock'],['rock'],rock,../mp3songs/48_genres_11_main_genres/Too Long.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
My Number,Foals,4c9WmjVlQMr0s1IjbYO52Z,https://p.scdn.co/mp3-preview/39bd1218c0f50535cfab309d6cd2f34aadf1637b?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273e7b05d4a95e0907e63789ce7,0.639,0.7440000000000001,-8.377,0.0368,0.0319,0.000458,0.466,0.825,0.0208,0.4996666666666667,0.7483333333333334,0.0402526666666666,0.2733333333333334,0.0511,0.602,6FQqZYVfTNQ1pCqfkwVFEa,['modern rock'],['modern rock'],rock,../mp3songs/48_genres_11_main_genres/My Number.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Kiss Kiss (feat. T-Pain),Chris Brown,3wKKkGVn7cVSfgPeYYIiXG,https://p.scdn.co/mp3-preview/51a0dccc90d5bda1199bcdeec1d9dd33b2a1148c?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b27339509cc5eadf803928f2f167,0.7290000000000001,0.6579999999999999,-3.386,0.225,0.0506,0.0,0.0693,0.551,0.1018924382978722,0.6608510638297873,0.640302127659575,7.828408510638298e-05,0.172563829787234,0.130031489361702,0.4863744680851062,7bXgB6jMjp9ATFy66eO08Z,"['r&b', 'rap']","['r&b', 'rap']",rnb,../mp3songs/48_genres_11_main_genres/Kiss Kiss (feat. T-Pain).mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
WARNING,REAPER,5VVQFkUixspcTsNkW9X3v6,,,0.535,0.992,,0.0582,,,,0.323,,,,,,,,24kY0bUku58QhWv5WFFXaf,['neurofunk_dnb'],['neurofunk_dnb'],dnb,../mp3songs/Neurofunk_Drum_and_Bass/WARNING.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
My Front Porch Looking In,Lonestar,2CVJECHIdpe8otFH0XFI4F,https://p.scdn.co/mp3-preview/c5ac0b403061a1456acd379cab4283877ce7df30?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2733f2e5a67e69c991e926e1bd7,0.529,0.8109999999999999,-5.62,0.0511,0.0317,0.0,0.311,0.4539999999999999,0.25031,0.5607000000000002,0.6475499999999996,6.649999999999999e-08,0.1639949999999999,0.036175,0.4725000000000002,3qbnxnvUqR14MJ9g8QwZJK,"['contemporary country', 'country', 'country road']","['contemporary country', 'country', 'country road']",country,../mp3songs/48_genres_11_main_genres/My Front Porch Looking In.mp3,"[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0]"
Keep It Comin' Love,KC & The Sunshine Band,0YWUf0FuvbOvAlrOAVaH8S,https://p.scdn.co/mp3-preview/c1f281ebcb62320f024bb29f9db7e58714943e62?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273d7749989a3bc4d5b694e8d14,0.773,0.721,-12.574000000000002,0.0294,0.2319999999999999,1.6100000000000002e-05,0.0349,0.971,0.2227895454545454,0.7461818181818181,0.7266363636363637,0.0466297672727272,0.1781409090909091,0.0441454545454545,0.8870909090909092,3mQBpAOMWYqAZyxtyeo4Lo,['soul'],['soul'],rnb,../mp3songs/48_genres_11_main_genres/Keep It Comin' Love.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Alphabet Aerobics,Blackalicious,4z5L0qDduw3w1apQ4Qa6KV,https://p.scdn.co/mp3-preview/87eff6eb0a0fab15ef5f7e3e435ea697d19600c3?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2734c8023f3fa779011c4af48d9,0.65,0.515,-8.722000000000001,0.198,0.0196,0.0,0.0974,0.885,0.1173773333333333,0.7657333333333335,0.6268666666666668,0.02284272,0.2506933333333333,0.2597333333333333,0.6636666666666666,42Np3r8zXnaKcjLQsQSjyG,['hip hop'],['hip hop'],rap,../mp3songs/48_genres_11_main_genres/Alphabet Aerobics.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Ol' Red,Blake Shelton,5wane5dFpp8xgriui6y0c7,https://p.scdn.co/mp3-preview/9a57e64501cd6ac5bb06efd5ff1922b4b7bdc787?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2731716c34342160479d07aef9c,0.664,0.556,-7.712999999999999,0.0365,0.146,3.91e-06,0.113,0.494,0.1568053333333333,0.5591777777777782,0.7108888888888889,0.0004508911111111,0.1931500000000001,0.0375288888888888,0.5418666666666669,1UTPBmNbXNTittyMJrNkvw,"['contemporary country', 'country', 'country road']","['contemporary country', 'country', 'country road']",country,../mp3songs/48_genres_11_main_genres/Ol' Red.mp3,"[0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0]"
Renegades,"Frequencerz, Bass Chaserz",7iGbCV07PTIWpEBXUoIZG3,,,0.491,0.995,,0.201,,,,0.311,,,,,,,,"5cPNMq5lKAoAKyv5kdpz9s, 5SxjKJ2HIg3dVQ427HYVHS",['hardstyle'],['hardstyle'],techno,../mp3songs/Hardcore_Techno_Hardstyle/Renegades.mp3,"[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
"Ella y Yo (feat. Farruko, Tempo, Anuel Aa, Almighty & Bryant Myers)",Pepe Quintana,2rEkxxDFjrbiNjZZvzZf5q,https://p.scdn.co/mp3-preview/47b5e293e0d95f33940ab0daa521a5998e00174f?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273752783f79fcfb43798e47137,0.775,0.6709999999999999,-7.27,0.314,0.348,0.0,0.116,0.327,0.348,0.775,0.6709999999999999,0.0,0.1159999999999999,0.314,0.327,7LXdYckhvHWU4ejXbkHa3N,['reggaeton'],['reggaeton'],latino,"../mp3songs/48_genres_11_main_genres/Ella y Yo (feat. Farruko, Tempo, Anuel Aa, Almighty & Bryant Myers).mp3","[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
Miami Rain,Rain Sound Studio,3L2kaKpmmsw3XMp031Xmc6,https://p.scdn.co/mp3-preview/6ff011a132fbb4f5b9ff9f2b9a5059eed110c8b8?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b273785a197677aca7599d755ede,0.265,0.913,-15.762,0.121,0.161,0.994,0.457,0.0345,0.146,0.165,0.90325,0.99375,0.6472499999999999,0.0602,0.00863,3Qs1EAnyqWLaNqk0wHS63M,"['environmental', 'sleep', 'water']","['environmental', 'sleep', 'water']",ambient,../mp3songs/48_genres_11_main_genres/Miami Rain.mp3,"[1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]"
Todavía Me Amas,Aventura,6eB5YDhEiJ2vsNajJP3732,https://p.scdn.co/mp3-preview/28f689f10724abdba84b3da35a60fe0ae43aacbf?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2736bb920cebbe9cd79eccaf0e6,0.797,0.536,-8.469,0.037,0.618,0.0,0.234,0.925,0.3859272150537635,0.7973978494623659,0.5977096774193552,0.0050465513978494,0.1918645161290321,0.0500086021505376,0.8682365591397855,1qto4hHid1P71emI6Fd8xi,"['bachata', 'latin hip hop', 'latin pop', 'tropical']","['bachata', 'latin hip hop', 'latin pop', 'tropical']",latino,../mp3songs/48_genres_11_main_genres/Todavía Me Amas.mp3,"[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]"
Sleep Music (Gentleness),Deep Sleep Music Collective,7qJikccNesdXmTeaXoJfhb,https://p.scdn.co/mp3-preview/4a5b97e901e7ceb4a3254175ac0ab9ff8557c651?cid=50179b9e0a064ad09ffb159682151c22,https://i.scdn.co/image/ab67616d0000b2737a412fcec3a6908786e8d7f1,0.108,0.000711,-38.643,0.0485,0.966,0.882,0.108,0.0381,0.9418688524590164,0.1351918032786885,0.0026877049180327,0.9044590163934424,0.1082426229508196,0.0492606557377049,0.0461327868852459,6XJykeImeaTIiXaeoORBs5,['sleep'],['sleep'],ambient,../mp3songs/48_genres_11_main_genres/Sleep Music (Gentleness).mp3,"[0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]"
